Frame,Speed,Altitude,Time,Distance,Acceleration
3257,867,30.6,106.26,32862.29000000003,14.285714285715677
3258,868,30.6,106.3,32897.010000000024,16.666666666666035
3259,868,30.6,106.33,32923.050000000025,16.666666666666035
3260,869,30.7,106.36,32949.120000000024,24.999999999996092
3261,870,30.7,106.4,32983.92000000003,16.666666666669983
3262,870,30.7,106.43,33010.020000000026,16.666666666669983
3263,871,30.7,106.46,33036.150000000016,14.285714285712778
3264,871,30.7,106.5,33070.99000000002,14.285714285712778
3265,872,30.7,106.53,33097.15000000002,14.285714285715677
3266,872,30.8,106.56,33123.31000000003,14.285714285715677
3267,873,30.8,106.6,33158.23000000002,16.666666666666035
3268,873,30.8,106.63,33184.42000000002,16.666666666666035
3269,874,30.8,106.66,33210.64000000002,24.999999999996092
3270,875,30.8,106.7,33245.64000000003,16.666666666666035
3271,875,30.8,106.73,33271.89000000003,16.666666666666035
3272,876,30.8,106.76,33298.17000000003,14.285714285715677
3273,876,30.8,106.8,33333.21000000002,14.285714285715677
3274,877,30.8,106.83,33359.52000000002,14.285714285712778
3275,877,30.8,106.86,33385.830000000016,14.285714285712778
3276,878,30.9,106.9,33420.95000000002,33.33333333333207
3277,879,30.9,106.93,33447.32000000002,14.285714285715677
3278,879,30.9,106.96,33473.69000000001,14.285714285715677
3279,880,30.9,107.0,33508.890000000014,16.666666666666035
3280,880,30.9,107.03,33535.290000000015,16.666666666666035
3281,881,30.9,107.06,33561.720000000016,25.000000000004974
3282,882,30.9,107.1,33597.00000000001,16.666666666666035
3283,882,31.0,107.13,33623.46000000001,16.666666666666035
3284,883,31.0,107.16,33649.950000000004,14.285714285712778
3285,883,31.1,107.2,33685.27000000001,14.285714285712778
3286,884,31.1,107.23,33711.790000000015,14.285714285715677
3287,884,31.2,107.26,33738.31000000002,14.285714285715677
3288,885,31.2,107.3,33773.710000000014,33.33333333333207
3289,886,31.3,107.33,33800.290000000015,14.285714285712778
3290,886,31.3,107.36,33826.87000000002,14.285714285712778
3291,887,31.4,107.4,33862.35000000002,16.666666666669983
3292,887,31.4,107.43,33888.96000000002,16.666666666669983
3293,888,31.4,107.46,33915.600000000006,24.999999999996092
3294,889,31.4,107.5,33951.16000000001,16.666666666666035
3295,889,31.5,107.53,33977.83000000001,16.666666666666035
3296,890,31.5,107.56,34004.53000000001,25.000000000004974
3297,891,31.5,107.6,34040.170000000006,16.666666666666035
3298,891,31.6,107.63,34066.90000000001,16.666666666666035
3299,892,31.6,107.66,34093.66000000001,14.285714285712778
3300,892,31.6,107.7,34129.34000000002,14.285714285712778
3301,893,31.6,107.73,34156.13000000002,14.285714285715677
3302,893,31.6,107.76,34182.92000000002,14.285714285715677
3303,894,31.7,107.8,34218.680000000015,33.33333333333207
3304,895,31.7,107.83,34245.53000000001,14.285714285712778
3305,895,31.7,107.86,34272.38000000001,14.285714285712778
3306,896,31.7,107.9,34308.220000000016,16.666666666669983
3307,896,31.7,107.93,34335.10000000002,16.666666666669983
3308,897,31.7,107.96,34362.01000000001,24.999999999996092
3309,898,31.8,108.0,34397.930000000015,16.666666666666035
3310,898,31.8,108.03,34424.87000000002,16.666666666666035
3311,899,31.8,108.06,34451.84000000002,25.000000000004974
3312,900,31.8,108.1,34487.84000000001,16.666666666666035
3313,900,31.8,108.13,34514.84000000001,16.666666666666035
3314,901,31.8,108.16,34541.87000000001,14.285714285712778
3315,901,31.8,108.2,34577.91000000002,14.285714285712778
3316,902,31.8,108.23,34604.970000000016,14.285714285715677
3317,902,31.8,108.26,34632.03000000001,14.285714285715677
3318,903,31.9,108.3,34668.15000000001,33.33333333333207
3319,904,31.9,108.33,34695.27000000001,14.285714285712778
3320,904,32.0,108.36,34722.390000000014,14.285714285712778
3321,905,32.1,108.4,34758.59000000002,33.33333333333207
3322,906,32.1,108.43,34785.77000000002,14.285714285715677
3323,906,32.1,108.46,34812.950000000004,14.285714285715677
3324,907,32.2,108.5,34849.23000000001,33.33333333333207
3325,908,32.2,108.53,34876.47000000001,14.285714285715677
3326,908,32.3,108.56,34903.71000000001,14.285714285715677
3327,909,32.3,108.6,34940.07,33.33333333333207
3328,910,32.4,108.63,34967.37,14.285714285712778
3329,910,32.4,108.66,34994.670000000006,14.285714285712778
3330,911,32.4,108.7,35031.11000000001,33.33333333333207
3331,912,32.5,108.73,35058.47000000001,14.285714285715677
3332,912,32.5,108.76,35085.83000000001,14.285714285715677
3333,913,32.5,108.8,35122.35,16.666666666666035
3334,913,32.5,108.83,35149.74,16.666666666666035
3335,914,32.6,108.86,35177.159999999996,14.285714285712778
3336,914,32.6,108.9,35213.72,14.285714285712778
3337,915,32.6,108.93,35241.170000000006,33.33333333334786
3338,916,32.6,108.96,35268.649999999994,14.285714285712778
3339,916,32.6,109.0,35305.29,14.285714285712778
3340,917,32.7,109.03,35332.8,14.285714285715677
3341,917,32.7,109.06,35360.310000000005,14.285714285715677
3342,918,32.7,109.1,35397.03,33.33333333333207
3343,919,32.7,109.13,35424.6,14.285714285712778
3344,919,32.7,109.16,35452.17,14.285714285712778
3345,920,32.7,109.2,35488.97,33.33333333333207
3346,921,32.8,109.23,35516.600000000006,14.285714285715677
3347,921,32.8,109.26,35544.23000000001,14.285714285715677
3348,922,32.8,109.3,35581.11,33.33333333333207
3349,923,32.8,109.33,35608.8,14.285714285712778
3350,923,32.8,109.36,35636.490000000005,14.285714285712778
3351,924,32.8,109.4,35673.45000000001,33.33333333333207
3352,925,32.8,109.43,35701.20000000001,14.285714285715677
3353,925,32.8,109.46,35728.95,14.285714285715677
3354,926,32.8,109.5,35765.990000000005,16.666666666666035
3355,926,32.9,109.53,35793.770000000004,16.666666666666035
3356,927,32.9,109.56,35821.58,14.285714285715677
3357,927,32.9,109.6,35858.659999999996,14.285714285715677
3358,928,32.9,109.63,35886.5,33.33333333333207
3359,929,33.0,109.66,35914.37,14.285714285712778
3360,929,33.0,109.7,35951.530000000006,14.285714285712778
3361,930,33.1,109.73,35979.43000000001,14.285714285715677
3362,930,33.1,109.76,36007.33000000001,14.285714285715677
3363,931,33.2,109.8,36044.57,16.666666666666035
3364,931,33.2,109.83,36072.5,16.666666666666035
3365,932,33.3,109.86,36100.46,14.285714285712778
3366,932,33.3,109.9,36137.740000000005,14.285714285712778
3367,933,33.3,109.93,36165.73,25.000000000004974
3368,934,33.4,109.97,36203.09,16.666666666666035
3369,934,33.4,110.0,36231.11,16.666666666666035
3370,935,33.4,110.03,36259.16,25.000000000004974
3371,936,33.5,110.07,36296.6,33.33333333333207
3372,937,33.5,110.1,36324.71,14.285714285712778
3373,937,33.5,110.13,36352.82,14.285714285712778
3374,938,33.5,110.17,36390.340000000004,33.33333333333207
3375,939,33.6,110.2,36418.51,14.285714285715677
3376,939,33.6,110.23,36446.68,14.285714285715677
3377,940,33.6,110.27,36484.27999999999,16.666666666666035
3378,940,33.6,110.3,36512.479999999996,16.666666666666035
3379,941,33.7,110.33,36540.71,24.999999999996092
3380,942,33.7,110.37,36578.39000000001,16.666666666666035
3381,942,33.7,110.4,36606.65000000001,16.666666666666035
3382,943,33.7,110.43,36634.94000000001,25.000000000004974
3383,944,33.7,110.47,36672.700000000004,16.666666666666035
3384,944,33.7,110.5,36701.020000000004,16.666666666666035
3385,945,33.8,110.53,36729.37,25.000000000004974
3386,946,33.8,110.57,36767.20999999999,16.666666666666035
3387,946,33.8,110.6,36795.59,16.666666666666035
3388,947,33.8,110.63,36824.0,24.999999999996092
3389,948,33.8,110.67,36861.920000000006,16.666666666666035
3390,948,33.8,110.7,36890.36000000001,16.666666666666035
3391,949,33.8,110.73,36918.83000000001,14.285714285715677
3392,949,33.8,110.77,36956.79,14.285714285715677
3393,950,33.8,110.8,36985.29,14.285714285712778
3394,950,33.8,110.83,37013.79,14.285714285712778
3395,951,33.9,110.87,37051.83000000001,33.33333333333207
3396,952,33.9,110.9,37080.39000000001,14.285714285715677
3397,952,34.0,110.93,37108.950000000004,14.285714285715677
3398,953,34.1,110.97,37147.07,33.33333333333207
3399,954,34.1,111.0,37175.69,14.285714285715677
3400,954,34.1,111.03,37204.310000000005,14.285714285715677
3401,955,34.2,111.07,37242.509999999995,33.33333333333207
3402,956,34.2,111.1,37271.189999999995,14.285714285712778
3403,956,34.3,111.13,37299.869999999995,14.285714285712778
3404,957,34.3,111.17,37338.15,16.666666666666035
3405,957,34.4,111.2,37366.86,16.666666666666035
3406,958,34.4,111.23,37395.6,25.000000000004974
3407,959,34.4,111.27,37433.95999999999,16.666666666666035
3408,959,34.5,111.3,37462.729999999996,16.666666666666035
3409,960,34.5,111.33,37491.53,24.999999999996092
3410,961,34.5,111.37,37529.97000000001,16.666666666666035
3411,961,34.5,111.4,37558.80000000001,16.666666666666035
3412,962,34.6,111.43,37587.66000000001,25.000000000004974
3413,963,34.6,111.47,37626.18,16.666666666666035
3414,963,34.6,111.5,37655.07,16.666666666666035
3415,964,34.6,111.53,37683.99,25.000000000004974
3416,965,34.6,111.57,37722.58999999999,16.666666666666035
3417,965,34.7,111.6,37751.53999999999,16.666666666666035
3418,966,34.7,111.63,37780.52,24.999999999996092
3419,967,34.7,111.67,37819.200000000004,16.666666666666035
3420,967,34.7,111.7,37848.21000000001,16.666666666666035
3421,968,34.7,111.73,37877.25000000001,25.000000000004974
3422,969,34.7,111.77,37916.01,16.666666666666035
3423,969,34.8,111.8,37945.08,16.666666666666035
3424,970,34.8,111.83,37974.18,14.285714285712778
3425,970,34.8,111.87,38012.98,14.285714285712778
3426,971,34.8,111.9,38042.11000000001,33.33333333333207
3427,972,34.8,111.93,38071.27000000001,14.285714285715677
3428,972,34.8,111.97,38110.15,14.285714285715677
3429,973,34.8,112.0,38139.340000000004,33.33333333333207
3430,974,34.8,112.03,38168.560000000005,14.285714285715677
3431,974,34.9,112.07,38207.52,14.285714285715677
3432,975,34.9,112.1,38236.77,14.285714285712778
3433,975,35.0,112.13,38266.02,14.285714285712778
3434,976,35.1,112.17,38305.060000000005,33.33333333333207
3435,977,35.1,112.2,38334.37,14.285714285715677
3436,977,35.1,112.23,38363.68,14.285714285715677
3437,978,35.2,112.27,38402.799999999996,33.33333333333207
3438,979,35.2,112.3,38432.17,14.285714285712778
3439,979,35.3,112.33,38461.54,14.285714285712778
3440,980,35.3,112.37,38500.740000000005,33.33333333333207
3441,981,35.4,112.4,38530.170000000006,14.285714285715677
3442,981,35.4,112.43,38559.600000000006,14.285714285715677
3443,982,35.4,112.47,38598.88,33.33333333333207
3444,983,35.4,112.5,38628.369999999995,14.285714285715677
3445,983,35.5,112.53,38657.85999999999,14.285714285715677
3446,984,35.5,112.57,38697.21999999999,16.666666666666035
3447,984,35.5,112.6,38726.73999999999,16.666666666666035
3448,985,35.6,112.63,38756.28999999999,14.285714285712778
3449,985,35.6,112.67,38795.69,14.285714285712778
3450,986,35.6,112.7,38825.270000000004,33.33333333333207
3451,987,35.6,112.73,38854.880000000005,14.285714285715677
3452,987,35.6,112.77,38894.35999999999,14.285714285715677
3453,988,35.7,112.8,38923.99999999999,33.33333333333207
3454,989,35.7,112.83,38953.66999999999,14.285714285712778
3455,989,35.7,112.87,38993.229999999996,14.285714285712778
3456,990,35.7,112.9,39022.93,14.285714285715677
3457,990,35.7,112.93,39052.630000000005,14.285714285715677
3458,991,35.7,112.97,39092.27,33.33333333333207
3459,992,35.8,113.0,39122.03,14.285714285715677
3460,992,35.8,113.03,39151.79,14.285714285715677
3461,993,35.8,113.07,39191.509999999995,33.33333333333207
3462,994,35.8,113.1,39221.329999999994,14.285714285712778
3463,994,35.8,113.13,39251.149999999994,14.285714285712778
3464,995,35.8,113.17,39290.95,33.33333333333207
3465,996,35.9,113.2,39320.83,14.285714285715677
3466,996,35.9,113.23,39350.71000000001,14.285714285715677
3467,997,36.0,113.27,39390.59,33.33333333333207
3468,998,36.0,113.3,39420.53,14.285714285712778
3469,998,36.1,113.33,39450.47,14.285714285712778
3470,999,36.1,113.37,39490.43000000001,33.33333333333207
3471,1000,36.2,113.4,39520.43000000001,14.285714285715677
3472,1000,36.2,113.43,39550.43000000001,14.285714285715677
3473,1001,36.3,113.47,39590.47,33.33333333333207
3474,1002,36.3,113.5,39620.53,14.285714285715677
3475,1002,36.3,113.53,39650.59,14.285714285715677
3476,1003,36.4,113.57,39690.70999999999,33.33333333333207
3477,1004,36.4,113.6,39720.829999999994,14.285714285712778
3478,1004,36.4,113.63,39750.95,14.285714285712778
3479,1005,36.5,113.67,39791.15,33.33333333333207
3480,1006,36.5,113.7,39821.33,14.285714285715677
3481,1006,36.5,113.74,39861.56999999999,14.285714285715677
3482,1007,36.5,113.77,39891.77999999999,33.33333333333207
3483,1008,36.6,113.8,39922.01999999999,14.285714285712778
3484,1008,36.6,113.84,39962.34,14.285714285712778
3485,1009,36.6,113.87,39992.61,33.33333333333207
3486,1010,36.6,113.9,40022.91,14.285714285715677
3487,1010,36.7,113.94,40063.31,14.285714285715677
3488,1011,36.7,113.97,40093.64,33.33333333333207
3489,1012,36.7,114.0,40124.0,14.285714285715677
3490,1012,36.7,114.04,40164.48,14.285714285715677
3491,1013,36.7,114.07,40194.86999999999,33.33333333333207
3492,1014,36.7,114.1,40225.289999999986,14.285714285712778
3493,1014,36.8,114.14,40265.84999999999,14.285714285712778
3494,1015,36.8,114.17,40296.299999999996,33.33333333333207
3495,1016,36.8,114.2,40326.78,14.285714285715677
3496,1016,36.8,114.24,40367.41999999999,14.285714285715677
3497,1017,36.8,114.27,40397.92999999999,33.33333333333207
3498,1018,36.8,114.3,40428.469999999994,14.285714285712778
3499,1018,36.8,114.34,40469.19,14.285714285712778
3500,1019,36.8,114.37,40499.76,33.33333333333207
3501,1020,36.9,114.4,40530.36,25.000000000004974
3502,1021,36.9,114.44,40571.19999999999,16.666666666666035
3503,1021,37.0,114.47,40601.829999999994,16.666666666666035
3504,1022,37.0,114.5,40632.49,24.999999999996092
3505,1023,37.1,114.54,40673.41,16.666666666669983
3506,1023,37.1,114.57,40704.09999999999,16.666666666669983
3507,1024,37.2,114.6,40734.81999999999,24.999999999996092
3508,1025,37.2,114.64,40775.82,16.666666666666035
3509,1025,37.3,114.67,40806.57,16.666666666666035
3510,1026,37.3,114.7,40837.35,25.000000000004974
3511,1027,37.3,114.74,40878.42999999999,33.33333333333207
3512,1028,37.4,114.77,40909.27,14.285714285712778
3513,1028,37.4,114.8,40940.11,14.285714285712778
3514,1029,37.4,114.84,40981.270000000004,33.33333333333207
3515,1030,37.5,114.87,41012.170000000006,14.285714285715677
3516,1030,37.5,114.9,41043.07000000001,14.285714285715677
3517,1031,37.5,114.94,41084.31,33.33333333333207
3518,1032,37.6,114.97,41115.27,14.285714285712778
3519,1032,37.6,115.0,41146.229999999996,14.285714285712778
3520,1033,37.6,115.04,41187.55,33.33333333334786
3521,1034,37.6,115.07,41218.56999999999,14.285714285712778
3522,1034,37.6,115.1,41249.59,14.285714285712778
3523,1035,37.7,115.14,41290.990000000005,33.33333333333207
3524,1036,37.7,115.17,41322.07000000001,14.285714285715677
3525,1036,37.7,115.2,41353.15000000001,14.285714285715677
3526,1037,37.7,115.24,41394.63,33.33333333333207
3527,1038,37.7,115.27,41425.77,33.33333333333207
3528,1039,37.7,115.3,41456.939999999995,14.285714285712778
3529,1039,37.8,115.34,41498.5,14.285714285712778
3530,1040,37.8,115.37,41529.700000000004,33.33333333333207
3531,1041,37.8,115.4,41560.93000000001,14.285714285715677
3532,1041,37.8,115.44,41602.57,14.285714285715677
3533,1042,37.9,115.47,41633.83,33.33333333333207
3534,1043,37.9,115.5,41665.12,14.285714285715677
3535,1043,38.0,115.54,41706.84000000001,14.285714285715677
3536,1044,38.1,115.57,41738.159999999996,33.33333333333207
3537,1045,38.1,115.6,41769.509999999995,24.999999999996092
3538,1046,38.2,115.64,41811.35,16.666666666666035
3539,1046,38.2,115.67,41842.73,16.666666666666035
3540,1047,38.2,115.7,41874.14000000001,25.000000000004974
3541,1048,38.3,115.74,41916.06,16.666666666666035
3542,1048,38.3,115.77,41947.5,16.666666666666035
3543,1049,38.3,115.8,41978.97,24.999999999996092
3544,1050,38.4,115.84,42020.97000000001,16.666666666666035
3545,1050,38.4,115.87,42052.47000000001,16.666666666666035
3546,1051,38.4,115.9,42084.00000000001,25.000000000004974
3547,1052,38.5,115.94,42126.08,16.666666666666035
3548,1052,38.5,115.97,42157.64,16.666666666666035
3549,1053,38.5,116.0,42189.23,24.999999999996092
3550,1054,38.6,116.04,42231.39000000001,16.666666666669983
3551,1054,38.6,116.07,42263.009999999995,16.666666666669983
3552,1055,38.6,116.1,42294.659999999996,24.999999999996092
3553,1056,38.6,116.14,42336.9,16.666666666666035
3554,1056,38.6,116.17,42368.58,16.666666666666035
3555,1057,38.7,116.2,42400.29,25.000000000004974
3556,1058,38.7,116.24,42442.60999999999,16.666666666666035
3557,1058,38.7,116.27,42474.34999999999,16.666666666666035
3558,1059,38.7,116.3,42506.119999999995,24.999999999996092
3559,1060,38.7,116.34,42548.520000000004,16.666666666666035
3560,1060,38.7,116.37,42580.32000000001,16.666666666666035
3561,1061,38.8,116.4,42612.15000000001,25.000000000004974
3562,1062,38.8,116.44,42654.63,16.666666666666035
3563,1062,38.8,116.47,42686.49,16.666666666666035
3564,1063,38.8,116.5,42718.38,24.999999999996092
3565,1064,38.8,116.54,42760.94,16.666666666669983
3566,1064,38.8,116.57,42792.859999999986,16.666666666669983
3567,1065,38.8,116.6,42824.80999999999,24.999999999996092
3568,1066,38.8,116.64,42867.45,16.666666666666035
3569,1066,38.9,116.67,42899.43,16.666666666666035
3570,1067,38.9,116.7,42931.44,25.000000000004974
3571,1068,39.0,116.74,42974.159999999996,16.666666666666035
3572,1068,39.1,116.77,43006.2,16.666666666666035
3573,1069,39.1,116.8,43038.27,24.999999999996092
3574,1070,39.1,116.84,43081.07000000001,16.666666666666035
3575,1070,39.2,116.87,43113.170000000006,16.666666666666035
3576,1071,39.2,116.9,43145.30000000001,25.000000000004974
3577,1072,39.3,116.94,43188.18,33.33333333333207
3578,1073,39.3,116.97,43220.37,14.285714285712778
3579,1073,39.4,117.0,43252.560000000005,14.285714285712778
3580,1074,39.4,117.04,43295.52000000001,33.33333333334786
3581,1075,39.4,117.07,43327.77,14.285714285712778
3582,1075,39.4,117.1,43360.02,14.285714285712778
3583,1076,39.5,117.14,43403.060000000005,33.33333333333207
3584,1077,39.5,117.17,43435.37,14.285714285715677
3585,1077,39.5,117.2,43467.68,14.285714285715677
3586,1078,39.6,117.24,43510.79999999999,16.666666666666035
3587,1078,39.6,117.27,43543.13999999999,16.666666666666035
3588,1079,39.6,117.3,43575.509999999995,14.285714285712778
3589,1079,39.6,117.34,43618.67,14.285714285712778
3590,1080,39.6,117.37,43651.07,10.000000000000568
3591,1080,39.7,117.41,43694.26999999999,10.000000000000568
3592,1080,39.7,117.44,43726.66999999999,10.000000000000568
3593,1081,39.7,117.47,43759.09999999999,14.285714285712778
3594,1081,39.7,117.51,43802.34,14.285714285712778
3595,1082,39.7,117.54,43834.799999999996,33.33333333334786
3596,1083,39.7,117.57,43867.28999999998,14.285714285712778
3597,1083,39.8,117.61,43910.609999999986,14.285714285712778
3598,1084,39.8,117.64,43943.12999999999,33.33333333333207
3599,1085,39.8,117.67,43975.67999999999,25.000000000004974
3600,1086,39.9,117.71,44019.11999999998,16.666666666666035
3601,1086,39.9,117.74,44051.69999999998,16.666666666666035
3602,1087,40.0,117.77,44084.30999999998,24.999999999996092
3603,1088,40.0,117.81,44127.82999999999,33.33333333333207
3604,1089,40.1,117.84,44160.499999999985,33.33333333333207
3605,1090,40.2,117.87,44193.19999999999,14.285714285715677
3606,1090,40.2,117.91,44236.79999999998,14.285714285715677
3607,1091,40.2,117.94,44269.529999999984,33.33333333333207
3608,1092,40.3,117.97,44302.289999999986,24.999999999996092
3609,1093,40.3,118.01,44346.009999999995,16.666666666669983
3610,1093,40.3,118.04,44378.799999999996,16.666666666669983
3611,1094,40.4,118.07,44411.61999999998,24.999999999996092
3612,1095,40.4,118.11,44455.41999999999,33.33333333333207
3613,1096,40.4,118.14,44488.299999999996,14.285714285715677
3614,1096,40.5,118.17,44521.18,14.285714285715677
3615,1097,40.5,118.21,44565.05999999999,33.33333333333207
3616,1098,40.5,118.24,44597.99999999999,14.285714285712778
3617,1098,40.6,118.27,44630.939999999995,14.285714285712778
3618,1099,40.6,118.31,44674.9,33.33333333333207
3619,1100,40.6,118.34,44707.9,33.33333333333207
3620,1101,40.6,118.37,44740.93,14.285714285715677
3621,1101,40.6,118.41,44784.969999999994,14.285714285715677
3622,1102,40.7,118.44,44818.02999999999,33.33333333333207
3623,1103,40.7,118.47,44851.119999999995,24.999999999996092
3624,1104,40.7,118.51,44895.28,16.666666666669983
3625,1104,40.7,118.54,44928.4,16.666666666669983
3626,1105,40.7,118.57,44961.54999999999,24.999999999996092
3627,1106,40.7,118.61,45005.78999999999,16.666666666666035
3628,1106,40.8,118.64,45038.969999999994,16.666666666666035
3629,1107,40.8,118.67,45072.17999999999,25.000000000004974
3630,1108,40.8,118.71,45116.499999999985,16.666666666666035
3631,1108,40.8,118.74,45149.73999999998,16.666666666666035
3632,1109,40.8,118.77,45183.00999999999,24.999999999996092
3633,1110,40.9,118.81,45227.409999999996,33.33333333333207
3634,1111,40.9,118.84,45260.74,14.285714285715677
3635,1111,41.0,118.87,45294.07,14.285714285715677
3636,1112,41.0,118.91,45338.54999999999,33.33333333333207
3637,1113,41.1,118.94,45371.93999999999,14.285714285712778
3638,1113,41.1,118.97,45405.32999999999,14.285714285712778
3639,1114,41.2,119.01,45449.88999999999,33.33333333333207
3640,1115,41.2,119.04,45483.34,14.285714285715677
3641,1115,41.2,119.07,45516.78999999998,14.285714285715677
3642,1116,41.3,119.11,45561.429999999986,33.33333333333207
3643,1117,41.3,119.14,45594.93999999999,33.33333333333207
3644,1118,41.4,119.17,45628.47999999999,25.000000000004974
3645,1119,41.4,119.21,45673.239999999976,16.666666666666035
3646,1119,41.4,119.24,45706.809999999976,16.666666666666035
3647,1120,41.5,119.27,45740.409999999974,24.999999999996092
3648,1121,41.5,119.31,45785.24999999998,16.666666666666035
3649,1121,41.5,119.34,45818.87999999998,16.666666666666035
3650,1122,41.5,119.37,45852.539999999986,25.000000000004974
3651,1123,41.6,119.41,45897.45999999998,33.33333333333207
3652,1124,41.6,119.44,45931.17999999998,14.285714285712778
3653,1124,41.6,119.47,45964.89999999998,14.285714285712778
3654,1125,41.6,119.51,46009.89999999999,33.33333333333207
3655,1126,41.7,119.54,46043.679999999986,33.33333333334786
3656,1127,41.7,119.57,46077.48999999997,24.999999999996092
3657,1128,41.7,119.61,46122.60999999998,16.666666666666035
3658,1128,41.7,119.64,46156.44999999998,16.666666666666035
3659,1129,41.7,119.67,46190.319999999985,25.000000000004974
3660,1130,41.7,119.71,46235.519999999975,16.666666666666035
3661,1130,41.7,119.74,46269.41999999998,16.666666666666035
3662,1131,41.8,119.77,46303.34999999998,24.999999999996092
3663,1132,41.8,119.81,46348.62999999998,16.666666666666035
3664,1132,41.8,119.84,46382.58999999998,16.666666666666035
3665,1133,41.8,119.87,46416.57999999998,25.000000000004974
3666,1134,41.9,119.91,46461.93999999997,33.33333333333207
3667,1135,41.9,119.94,46495.989999999976,14.285714285712778
3668,1135,42.0,119.97,46530.03999999998,14.285714285712778
3669,1136,42.0,120.01,46575.47999999999,33.33333333333207
3670,1137,42.1,120.04,46609.58999999999,33.33333333334786
3671,1138,42.1,120.07,46643.729999999974,24.999999999996092
3672,1139,42.2,120.11,46689.28999999998,16.666666666666035
3673,1139,42.2,120.14,46723.45999999998,16.666666666666035
3674,1140,42.2,120.17,46757.65999999998,25.000000000004974
3675,1141,42.3,120.21,46803.299999999974,33.33333333333207
3676,1142,42.3,120.24,46837.559999999976,14.285714285712778
3677,1142,42.4,120.27,46871.81999999998,14.285714285712778
3678,1143,42.4,120.31,46917.539999999986,33.33333333333207
3679,1144,42.4,120.34,46951.859999999986,14.285714285715677
3680,1144,42.5,120.37,46986.179999999986,14.285714285715677
3681,1145,42.5,120.41,47031.979999999974,33.33333333333207
3682,1146,42.5,120.44,47066.35999999998,33.33333333333207
3683,1147,42.5,120.47,47100.76999999998,14.285714285712778
3684,1147,42.6,120.51,47146.64999999999,14.285714285712778
3685,1148,42.6,120.54,47181.08999999999,33.33333333334786
3686,1149,42.6,120.57,47215.559999999976,24.999999999996092
3687,1150,42.6,120.61,47261.55999999998,33.33333333333207
3688,1151,42.7,120.64,47296.08999999998,14.285714285715677
3689,1151,42.7,120.67,47330.61999999998,14.285714285715677
3690,1152,42.7,120.71,47376.69999999997,33.33333333333207
3691,1153,42.7,120.74,47411.28999999997,14.285714285712778
3692,1153,42.7,120.77,47445.879999999976,14.285714285712778
3693,1154,42.7,120.81,47492.039999999986,33.33333333333207
3694,1155,42.8,120.84,47526.68999999999,33.33333333333207
3695,1156,42.8,120.87,47561.36999999999,14.285714285715677
3696,1156,42.9,120.91,47607.60999999998,14.285714285715677
3697,1157,43.0,120.94,47642.31999999998,33.33333333333207
3698,1158,43.0,120.97,47677.059999999976,24.999999999996092
3699,1159,43.1,121.01,47723.419999999984,33.33333333333207
3700,1160,43.1,121.04,47758.21999999999,14.285714285715677
3701,1160,43.2,121.07,47793.019999999975,14.285714285715677
3702,1161,43.2,121.11,47839.459999999985,33.33333333333207
3703,1162,43.3,121.14,47874.319999999985,24.999999999996092
3704,1163,43.3,121.18,47920.83999999999,16.666666666669983
3705,1163,43.3,121.21,47955.729999999974,16.666666666669983
3706,1164,43.4,121.24,47990.64999999997,24.999999999996092
3707,1165,43.4,121.28,48037.24999999998,16.666666666666035
3708,1165,43.4,121.31,48072.19999999998,16.666666666666035
3709,1166,43.5,121.34,48107.179999999986,25.000000000004974
3710,1167,43.5,121.38,48153.85999999998,33.33333333333207
3711,1168,43.5,121.41,48188.89999999998,33.33333333333207
3712,1169,43.5,121.44,48223.96999999998,14.285714285712778
3713,1169,43.6,121.48,48270.72999999999,14.285714285712778
3714,1170,43.6,121.51,48305.82999999999,33.33333333333207
3715,1171,43.6,121.54,48340.95999999999,14.285714285715677
3716,1171,43.6,121.58,48387.79999999998,14.285714285715677
3717,1172,43.6,121.61,48422.959999999985,33.33333333333207
3718,1173,43.7,121.64,48458.14999999999,24.999999999996092
3719,1174,43.7,121.68,48505.10999999999,16.666666666669983
3720,1174,43.7,121.71,48540.32999999998,16.666666666669983
3721,1175,43.7,121.74,48575.57999999998,24.999999999996092
3722,1176,43.7,121.78,48622.61999999999,33.33333333333207
3723,1177,43.7,121.81,48657.92999999999,14.285714285715677
3724,1177,43.8,121.84,48693.24,14.285714285715677
3725,1178,43.9,121.88,48740.359999999986,33.33333333333207
3726,1179,43.9,121.91,48775.72999999999,33.33333333333207
3727,1180,44.0,121.94,48811.12999999999,14.285714285712778
3728,1180,44.0,121.98,48858.329999999994,14.285714285712778
3729,1181,44.1,122.01,48893.759999999995,33.33333333333207
3730,1182,44.1,122.04,48929.219999999994,25.000000000004974
3731,1183,44.2,122.08,48976.539999999986,16.666666666666035
3732,1183,44.2,122.11,49012.029999999984,16.666666666666035
3733,1184,44.3,122.14,49047.54999999999,24.999999999996092
3734,1185,44.3,122.18,49094.95,33.33333333334786
3735,1186,44.3,122.21,49130.529999999984,33.33333333333207
3736,1187,44.4,122.24,49166.139999999985,14.285714285712778
3737,1187,44.4,122.28,49213.619999999995,14.285714285712778
3738,1188,44.4,122.31,49249.259999999995,33.33333333333207
3739,1189,44.5,122.34,49284.92999999999,14.285714285715677
3740,1189,44.5,122.38,49332.48999999998,14.285714285715677
3741,1190,44.5,122.41,49368.18999999999,33.33333333333207
3742,1191,44.6,122.44,49403.91999999999,24.999999999996092
3743,1192,44.6,122.48,49451.6,16.666666666666035
